Date,Open,High,Low,Close,Adj Close,Volume
2006-06-10,59.049999,59.549999,56.639999,58.799999,33.638340,123964300
2006-06-17,58.770000,58.869999,57.209999,58.099998,33.237881,94884900
2006-06-24,58.099998,62.650002,57.910000,61.349998,35.097149,122773100
2006-07-01,61.799999,63.889999,61.630001,62.840000,35.949547,71410700
2006-07-08,63.000000,65.000000,62.779999,64.900002,37.128025,92112400
2006-07-15,64.500000,64.940002,63.570000,63.930000,36.573109,114282600
2006-07-22,64.349998,67.650002,64.199997,67.000000,38.329403,121995100
2006-07-29,67.430000,69.279999,66.760002,68.690002,39.296215,105125600
2006-08-05,69.000000,70.419998,68.389999,69.730003,39.891186,112604700
2006-08-12,69.540001,69.919998,67.010002,69.099998,39.714169,121963200
2006-08-19,69.300003,71.220001,69.040001,70.430000,40.478577,102548600
2006-08-26,70.050003,70.199997,67.370003,68.099998,39.139431,102826900
2006-09-02,67.680000,68.650002,66.779999,66.809998,38.398018,88565700
2006-09-09,66.360001,66.400002,64.110001,64.650002,37.156605,137224400
2006-09-16,64.900002,66.580002,63.930000,64.910004,37.306049,112292200
2006-09-23,64.599998,67.809998,63.869999,67.099998,38.564709,118629100
2006-09-30,67.290001,67.760002,64.839996,67.519997,38.806095,109202100
2006-10-07,67.760002,68.730003,65.959999,68.400002,39.311867,101823600
2006-10-14,68.449997,70.070000,68.419998,69.550003,39.972813,100795700
2006-10-21,68.849998,72.330002,68.720001,71.459999,41.070538,108542600
2006-10-28,71.150002,72.389999,70.010002,72.150002,41.467121,101912100
2006-11-04,72.160004,74.800003,71.900002,74.419998,42.771763,99547900
2006-11-11,74.099998,74.970001,71.760002,73.080002,42.183720,103589900
2006-11-18,72.550003,73.529999,71.849998,72.379997,41.779659,49797200
2006-11-25,72.290001,77.500000,72.139999,77.199997,44.561890,111803900
2006-12-02,77.199997,78.519997,75.279999,75.500000,43.580612,114347700
2006-12-09,75.250000,79.000000,74.820000,77.300003,44.619610,113551100
2006-12-16,77.260002,77.309998,74.900002,75.410004,43.528664,91587600
2006-12-23,75.510002,77.440002,75.400002,76.629997,44.232883,45661100
2006-12-30,76.260002,76.269997,72.209999,73.239998,42.276073,86228800
2007-01-06,73.879997,74.250000,70.639999,72.660004,41.941288,137194200
2007-01-13,72.500000,73.629997,71.190002,73.529999,42.443466,104231100
2007-01-20,73.650002,74.989998,72.500000,73.610001,42.489655,113867600
2007-01-27,73.650002,75.790001,72.800003,75.540001,43.603706,112677600
2007-02-03,75.650002,75.970001,74.239998,75.220001,43.418980,89002000
2007-02-10,74.930000,76.000000,74.330002,75.290001,43.644470,86254100
2007-02-17,74.900002,75.550003,74.199997,75.220001,43.603889,68580200
2007-02-24,75.519997,76.099998,69.309998,70.010002,40.583729,175042200
2007-03-03,69.349998,72.860001,69.019997,71.120003,41.227196,147306900
2007-03-10,70.800003,71.559998,69.519997,69.860001,40.496792,147899000
2007-03-17,70.120003,75.419998,70.110001,75.019997,43.487942,129309200
2007-03-24,75.440002,76.349998,74.510002,75.449997,43.737228,119782500
2007-03-31,75.349998,77.309998,75.279999,77.220001,44.763271,85047300
2007-04-07,76.769997,77.849998,76.459999,77.410004,44.873405,104658400
2007-04-14,77.639999,79.800003,77.040001,79.760002,46.235649,120919100
2007-04-21,79.500000,80.860001,78.500000,80.360001,46.583485,119020100
2007-04-28,80.300003,81.760002,79.050003,80.550003,46.693619,101399600
2007-05-05,80.500000,81.449997,79.309998,81.230003,47.087795,98154500
2007-05-12,81.209999,83.330002,80.309998,83.260002,48.472942,95076400
2007-05-19,83.419998,84.320000,81.889999,83.510002,48.618454,103885700
2007-05-26,83.269997,84.250000,81.910004,84.220001,49.031837,87145500
2007-06-02,83.959999,84.599998,81.230003,82.680000,48.135269,111662900
2007-06-09,82.680000,86.449997,81.949997,85.940002,50.033188,115291600
2007-06-16,86.089996,86.580002,82.110001,82.519997,48.042103,136382100
2007-06-23,82.400002,84.989998,80.849998,83.879997,48.833897,123191100
2007-06-30,84.500000,86.949997,84.120003,86.459999,50.335930,70514500
2007-07-07,86.529999,90.800003,85.900002,90.330002,52.588993,113169900
2007-07-14,89.330002,93.089996,88.730003,91.940002,53.526306,132666400
2007-07-21,91.930000,93.620003,85.489998,85.589996,49.829418,174136000
2007-07-28,86.000000,87.320000,81.529999,82.080002,47.785957,181261900
2007-08-04,81.949997,87.900002,80.419998,84.510002,49.200653,181844400
2007-08-11,85.239998,85.239998,78.760002,84.139999,49.181084,168474100
2007-08-18,83.849998,85.849998,82.510002,85.690002,50.087070,115301500
2007-08-25,85.110001,86.989998,83.000000,85.730003,50.110455,109819000
2007-09-01,85.309998,88.239998,85.209999,85.750000,50.122154,86288200
2007-09-08,85.669998,89.680000,83.879997,88.669998,51.828945,124890500
2007-09-15,88.500000,93.400002,88.300003,92.309998,53.956543,125457400
2007-09-22,92.080002,93.660004,90.209999,92.559998,54.102711,109622100
2007-09-29,92.449997,93.989998,90.330002,91.360001,53.401299,106808600
2007-10-06,90.599998,95.070000,90.160004,93.480003,54.640450,84836800
2007-10-13,94.150002,95.269997,92.000000,92.139999,53.857208,128968900
2007-10-20,91.169998,92.910004,89.669998,92.209999,53.898113,121971600
2007-10-27,92.360001,94.269997,86.839996,87.930000,51.396381,135482200
2007-11-03,87.019997,90.500000,86.510002,86.849998,50.765141,137976400
2007-11-10,86.239998,88.639999,83.370003,85.099998,49.935600,129932800
2007-11-17,84.629997,88.720001,84.000000,88.290001,51.807468,84371500
2007-11-24,88.120003,89.470001,84.000000,89.160004,52.317928,131179300
2007-12-01,88.970001,92.000000,87.709999,91.500000,53.691021,101196600
2007-12-08,91.750000,93.089996,90.000000,91.180000,53.503273,101247100
2007-12-15,90.650002,93.949997,89.040001,93.430000,54.823521,116425000
2007-12-22,93.510002,95.099998,93.330002,95.000000,55.744789,53364000
2007-12-29,94.610001,94.959999,91.879997,92.080002,54.031353,81234300
2008-01-05,92.500000,93.150002,89.500000,90.300003,52.986897,126913300
2008-01-12,90.839996,91.250000,82.800003,85.080002,49.923866,160804400
2008-01-19,80.000000,86.989998,77.550003,83.940002,49.254906,156451200
2008-01-26,83.500000,87.860001,82.540001,85.949997,50.434357,131720100
2008-02-02,86.040001,86.290001,80.360001,81.709999,47.946377,129440600
2008-02-09,81.849998,86.699997,81.040001,85.370003,50.310223,115187100
2008-02-16,86.519997,88.599998,86.029999,87.169998,51.371021,100918700
2008-02-23,87.169998,90.169998,86.250000,87.010002,51.276752,117068400
2008-03-01,86.830002,88.410004,81.970001,82.489998,48.612984,144126100
2008-03-08,82.750000,87.860001,82.000000,85.910004,50.628471,158974700
2008-03-15,83.879997,88.500000,82.750000,85.000000,50.092197,152398500
2008-03-22,85.169998,87.500000,84.330002,85.220001,50.221844,115876300
2008-03-29,85.690002,89.500000,84.260002,88.739998,52.296257,122731600
2008-04-05,89.320000,90.150002,88.230003,88.620003,52.225529,97036200
2008-04-12,88.739998,94.449997,88.529999,94.000000,55.396057,114776200
2008-04-19,94.000000,94.930000,91.709999,92.459999,54.488510,108822000
2008-04-26,92.570000,94.510002,88.300003,89.610001,52.808979,147728600
2008-05-03,89.699997,90.550003,87.970001,88.820000,52.343395,125302000
2008-05-10,88.430000,92.949997,87.599998,92.669998,54.856281,126629000
2008-05-17,92.910004,96.120003,90.660004,90.699997,53.690132,152717000
2008-05-24,90.040001,90.580002,88.419998,88.760002,52.541721,100027500
2008-05-31,88.089996,90.500000,85.000000,86.790001,51.375591,156149400
2008-06-07,87.610001,89.400002,86.320000,88.360001,52.304966,128912200
2008-06-14,88.489998,88.989998,84.769997,84.910004,50.262711,126820100
2008-06-21,85.099998,88.519997,85.089996,86.550003,51.233509,126930800
2008-06-28,86.809998,89.629997,86.750000,88.269997,52.251671,110308100
2008-07-05,87.860001,88.879997,83.760002,85.480003,50.600128,155011400
2008-07-12,86.000000,86.470001,79.099998,81.540001,48.267838,171699100
2008-07-19,81.839996,83.230003,79.730003,81.699997,48.362545,148138300
2008-07-26,81.870003,84.760002,79.449997,79.720001,47.190464,155937900
2008-08-02,79.629997,80.129997,76.139999,78.720001,46.598534,163430000
2008-08-09,78.519997,78.949997,76.190002,77.070000,45.621815,133346700
2008-08-16,77.459999,80.949997,76.300003,80.300003,47.776569,115347800
2008-08-23,80.269997,81.500000,78.639999,80.010002,47.604031,102126500
2008-08-30,78.040001,78.889999,74.690002,75.620003,44.992104,118772500
2008-09-06,76.760002,77.699997,73.260002,77.500000,46.110649,165381400
2008-09-13,74.940002,82.000000,71.510002,79.610001,47.366062,233324300
2008-09-20,80.199997,81.800003,77.019997,80.650002,47.984810,152481400
2008-09-27,78.919998,81.750000,74.059998,77.940002,46.372437,223432900
2008-10-04,75.650002,79.879997,56.509998,62.360001,37.102703,385309600
2008-10-11,64.900002,75.660004,59.169998,68.040001,40.482166,326746400
2008-10-18,70.370003,75.000000,63.900002,69.040001,41.077141,260069000
2008-10-25,67.580002,77.989998,65.000000,74.120003,44.099617,289519700
2008-11-01,73.449997,77.959999,69.400002,73.949997,43.998486,226611100
2008-11-08,75.099998,77.750000,67.540001,73.680000,44.089935,256641400
2008-11-15,73.500000,77.129997,68.300003,75.809998,45.364510,325329500
2008-11-22,76.820000,81.029999,75.309998,80.150002,47.961555,197888600
2008-11-29,77.889999,79.440002,72.680000,76.599998,45.837238,298066200
2008-12-06,78.589996,81.919998,77.510002,80.449997,48.141071,237065200
2008-12-13,81.320000,83.639999,75.019997,75.019997,44.891781,281253400
2008-12-20,75.209999,77.400002,73.269997,77.190002,46.190292,102039500
2008-12-27,78.279999,82.110001,77.089996,81.639999,48.853168,113792300
2009-01-03,81.269997,82.730003,77.379997,77.570000,46.417686,184194100
2009-01-10,76.540001,78.449997,74.010002,78.099998,46.734848,234359400
2009-01-17,77.080002,79.379997,75.779999,78.040001,46.698933,172383800
2009-01-24,78.680000,80.169998,76.000000,76.480003,45.765446,217441900
2009-01-31,76.059998,80.489998,75.660004,80.339996,48.075249,181284200
2009-02-07,80.389999,80.500000,72.699997,74.589996,44.859386,192738700
2009-02-14,72.720001,72.959999,70.209999,71.230003,42.838638,150215000
2009-02-21,72.250000,73.489998,67.900002,67.900002,40.835915,247270200
2009-02-28,67.000000,67.430000,61.860001,64.029999,38.508469,252609500
2009-03-07,62.880001,67.959999,62.869999,67.199997,40.414940,207500500
2009-03-14,67.040001,70.430000,65.669998,66.089996,39.747368,212164700
2009-03-21,66.989998,71.489998,66.860001,69.980003,42.086872,187847500
2009-03-28,68.540001,71.150002,66.500000,70.440002,42.363522,177584800
2009-04-04,69.660004,70.430000,67.889999,69.839996,42.002678,108116800
2009-04-11,68.639999,69.059998,66.349998,66.750000,40.144295,145678400
2009-04-18,66.019997,67.000000,64.500000,66.570000,40.036045,156746800
2009-04-25,65.290001,68.739998,65.050003,68.010002,40.902084,145455900
2009-05-02,68.500000,71.230003,67.160004,70.800003,42.580032,146459200
2009-05-09,69.480003,71.199997,65.599998,69.110001,41.563637,126077800
2009-05-16,69.739998,71.389999,67.989998,68.830002,41.642284,117127500
2009-05-23,68.389999,70.620003,67.910004,69.349998,41.956875,113409000
2009-05-30,70.459999,73.500000,70.250000,72.970001,44.146984,142651500
2009-06-06,72.480003,74.830002,72.000000,73.779999,44.637024,125155200
2009-06-13,72.639999,73.430000,70.419998,71.050003,42.985386,145514000
2009-06-20,70.099998,70.169998,68.080002,69.050003,41.775387,131969600
2009-06-27,69.449997,71.510002,68.000000,68.489998,41.436562,97192400
2009-07-04,67.669998,68.150002,64.750000,65.120003,39.397732,133573100
2009-07-11,65.169998,68.800003,64.459999,68.519997,41.454720,133526800
2009-07-18,69.110001,72.379997,68.129997,72.290001,43.735580,117305800
2009-07-25,72.410004,72.790001,69.430000,70.389999,42.586079,130418300
2009-08-01,70.959999,71.400002,69.349998,69.470001,42.029472,99129300
2009-08-08,69.120003,69.709999,67.650002,68.209999,41.267185,91827400
2009-08-15,67.370003,70.000000,66.089996,69.919998,42.560101,117697800
2009-08-22,70.040001,71.889999,69.900002,70.120003,42.681843,104672300
2009-08-29,69.449997,69.849998,67.830002,69.180000,42.109680,95340200
2009-09-05,69.849998,71.080002,69.699997,69.980003,42.596642,78264700
2009-09-12,69.110001,70.480003,69.040001,69.989998,42.602726,123343300
2009-09-19,69.150002,70.339996,68.349998,68.699997,41.817490,91456300
2009-09-26,68.809998,69.849998,66.500000,66.580002,40.527065,100520000
2009-10-03,66.790001,69.300003,66.110001,69.269997,42.164463,91093600
2009-10-10,69.510002,73.349998,69.440002,73.120003,44.507935,108503100
2009-10-17,73.150002,74.650002,72.360001,73.570000,44.781864,110240300
2009-10-24,73.809998,75.000000,71.050003,71.669998,43.625332,146040300
2009-10-31,72.050003,72.849998,71.040001,72.580002,44.179249,98189700
2009-11-07,72.959999,73.430000,71.709999,72.470001,44.112297,77953100
2009-11-14,73.650002,75.400002,73.330002,74.379997,45.538418,97416400
2009-11-21,75.440002,76.540001,74.349998,74.870003,45.838421,61442500
2009-11-28,74.489998,76.300003,73.910004,74.250000,45.458824,95152500
2009-12-05,73.949997,74.720001,72.099998,72.830002,44.589455,94109000
2009-12-12,70.800003,71.300003,67.639999,68.209999,41.760899,313206700
2009-12-19,68.470001,69.209999,68.160004,68.660004,42.036396,89520000
2009-12-26,69.080002,69.400002,68.110001,68.190002,41.748653,78393200
2010-01-02,68.720001,70.599998,68.190002,69.519997,42.562931,145112400
2010-01-09,69.940002,70.519997,68.650002,69.110001,42.311901,135108800
2010-01-16,68.739998,69.349998,66.000000,66.099998,40.469063,138910900
2010-01-23,66.550003,66.760002,64.019997,64.430000,39.446629,177342200
2010-01-30,65.769997,67.230003,63.560001,64.800003,39.673168,171941300
2010-02-06,64.910004,65.709999,64.160004,64.800003,39.673168,142653200
2010-02-13,65.440002,66.449997,65.080002,65.870003,40.591343,99138000
2010-02-20,66.099998,66.120003,64.150002,65.000000,40.055222,121110700
2010-02-27,65.360001,66.519997,65.080002,66.470001,40.961090,114701300
2010-03-06,66.769997,67.580002,66.220001,66.800003,41.164433,116829800
2010-03-13,66.669998,67.889999,65.900002,67.040001,41.312340,167433400
2010-03-20,66.489998,67.199997,66.169998,66.540001,41.004223,117543100
2010-03-27,66.660004,67.800003,66.589996,67.610001,41.663597,85835300
2010-04-03,67.839996,68.980003,66.849998,68.760002,42.372269,110369800
2010-04-10,68.800003,69.050003,67.709999,67.930000,41.860786,106693200
2010-04-17,67.750000,69.430000,67.570000,69.239998,42.668056,115789400
2010-04-24,69.029999,70.000000,67.730003,67.769997,41.762180,178818300
2010-05-01,68.110001,68.220001,58.459999,63.700001,39.254135,219982400
2010-05-08,65.419998,65.750000,62.910000,63.599998,39.192505,159125900
2010-05-15,63.740002,64.269997,59.160000,60.880001,37.771111,213100600
2010-05-22,60.740002,61.669998,58.459999,60.459999,37.510536,176400700
2010-05-29,60.380001,62.009998,59.139999,59.529999,36.933556,139043300
2010-06-05,59.980000,62.000000,59.200001,61.860001,38.379128,162790600
2010-06-12,62.060001,63.369999,61.320000,63.099998,39.148457,125910300
2010-06-19,64.099998,64.500000,59.099998,59.099998,36.666779,241295500
2010-06-26,59.310001,59.389999,55.939999,56.570000,35.097118,219997200
2010-07-03,57.169998,59.200001,56.770000,58.779999,36.468227,145116100
2010-07-10,58.290001,59.720001,57.810001,57.959999,35.959492,140633300
2010-07-17,58.330002,59.810001,57.599998,59.720001,37.051434,117959800
2010-07-24,59.700001,61.880001,59.599998,59.680000,37.026619,129266000
2010-07-31,60.639999,62.990002,60.610001,61.970001,38.447380,123336200
2010-08-07,62.560001,62.669998,59.560001,59.910000,37.169312,93803700
2010-08-14,59.599998,61.160000,58.549999,58.889999,36.797928,96678100
2010-08-21,58.970001,60.049999,58.049999,59.799999,37.366550,118561200
2010-08-28,59.560001,61.599998,58.500000,61.320000,38.316338,110182200
2010-09-04,60.889999,61.590000,60.450001,61.200001,38.241352,67829900
2010-09-11,61.389999,61.520000,60.360001,60.779999,37.978912,102768900
2010-09-18,61.040001,62.130001,60.900002,61.750000,38.585014,103764100
2010-09-25,61.990002,62.580002,61.270000,62.540001,39.078667,106227900
2010-10-02,62.520000,64.529999,61.840000,64.379997,40.228397,105572000
2010-10-09,64.360001,65.650002,63.930000,65.190002,40.734547,100420200
2010-10-16,65.190002,66.800003,64.589996,66.339996,41.453133,103017000
2010-10-23,66.680000,66.809998,65.089996,66.489998,41.546848,97258200
2010-10-30,66.720001,70.000000,66.629997,70.000000,43.740108,132863300
2010-11-06,69.489998,71.900002,69.459999,70.989998,44.358700,131435500
2010-11-13,71.010002,71.220001,68.559998,70.540001,44.355057,106234100
2010-11-20,70.099998,70.300003,68.320000,69.230003,43.531349,68240100
2010-11-27,68.860001,71.660004,68.300003,71.190002,44.763775,114867600
2010-12-04,71.199997,72.220001,71.059998,72.180000,45.386276,98006000
2010-12-11,72.410004,72.750000,71.570000,72.169998,45.380001,118050600
2010-12-18,72.239998,73.199997,71.879997,73.199997,46.027657,63816100
2010-12-25,72.809998,73.690002,72.809998,73.120003,45.977345,62042400
2011-01-01,73.720001,75.900002,73.639999,75.589996,47.530460,101723000
2011-01-08,75.129997,78.000000,74.580002,77.839996,48.945263,97851600
2011-01-15,77.790001,79.099998,76.769997,78.980003,49.662083,99933700
2011-01-22,78.849998,79.980003,77.930000,78.989998,49.668373,115357400
2011-01-29,79.919998,83.980003,79.010002,83.279999,52.365887,129726900
2011-02-05,83.449997,84.000000,81.610001,82.820000,52.076633,85702700
2011-02-12,82.070000,85.110001,81.889999,84.500000,53.413040,116159400
2011-02-19,84.970001,88.230003,84.730003,85.339996,53.943996,122012400
2011-02-26,85.870003,86.559998,83.550003,85.080002,53.779659,102114500
2011-03-05,85.839996,86.080002,80.099998,82.120003,51.908619,92630900
2011-03-12,81.669998,82.639999,78.800003,80.849998,51.105846,123808200
2011-03-19,81.870003,83.930000,81.860001,83.620003,52.856777,83313600
2011-03-26,83.860001,84.940002,82.610001,84.680000,53.526802,77505300
2011-04-02,84.260002,86.220001,84.070000,85.949997,54.329594,75508300
2011-04-09,85.949997,86.150002,82.379997,84.290001,53.280281,80984700
2011-04-16,83.110001,86.430000,82.440002,86.360001,54.588768,56122900
2011-04-23,86.290001,88.000000,85.889999,87.980003,55.612785,81575000
2011-04-30,88.099998,88.129997,81.589996,82.690002,52.268913,113741200
2011-05-07,83.010002,83.760002,79.419998,80.870003,51.118488,99624400
2011-05-14,80.220001,82.580002,79.599998,81.570000,51.853371,86692400
2011-05-21,80.220001,83.129997,80.070000,82.629997,52.527214,80145800
2011-05-28,83.279999,83.750000,80.180000,81.180000,51.605473,78614700
2011-06-04,80.930000,81.870003,79.720001,79.779999,50.715508,92340700
2011-06-11,80.000000,80.820000,78.330002,79.019997,50.232372,100490200
2011-06-18,78.650002,81.120003,76.779999,76.779999,48.808414,118658900
2011-06-25,76.879997,82.089996,76.720001,82.010002,52.133091,95920500
2011-07-02,81.300003,82.599998,80.849998,82.419998,52.393730,70617900
2011-07-09,81.300003,83.459999,81.120003,83.000000,52.762428,104490000
2011-07-16,82.290001,85.410004,82.080002,85.220001,54.173649,81089100
2011-07-23,84.199997,85.129997,79.760002,79.790001,50.721867,101220500
2011-07-30,80.820000,81.180000,72.070000,74.820000,47.562477,169439700
2011-08-06,72.739998,73.440002,67.029999,72.000000,45.769817,249826800
2011-08-13,73.040001,74.750000,69.669998,69.800003,44.664330,138392000
2011-08-20,72.150002,73.919998,69.580002,72.639999,46.481609,145914300
2011-08-27,73.330002,74.870003,71.500000,72.139999,46.161682,115058400
2011-09-03,70.139999,74.339996,69.910004,71.010002,45.438599,98928600
2011-09-10,70.339996,74.750000,69.870003,74.550003,47.703796,131584900
2011-09-17,72.910004,74.980003,67.930000,69.309998,44.350780,133854900
2011-09-24,70.010002,74.589996,69.500000,72.629997,46.475201,141689700
2011-10-01,72.050003,74.519997,69.209999,73.559998,47.070301,144187700
2011-10-08,74.730003,78.230003,74.650002,78.110001,49.981808,97977800
2011-10-15,77.870003,80.160004,77.019997,80.129997,51.274380,113708500
2011-10-22,79.919998,82.199997,79.050003,81.480003,52.138229,127707900
2011-10-29,80.589996,80.639999,75.449997,78.519997,50.244160,130886600
2011-11-05,78.820000,79.949997,77.029999,79.720001,51.012024,94955300
2011-11-12,79.529999,79.849998,77.099998,77.900002,50.144436,102510500
2011-11-19,76.529999,77.330002,73.900002,73.900002,47.569622,72715600
2011-11-26,75.839996,80.739998,75.330002,79.790001,51.361046,110592400
2011-12-03,80.879997,81.860001,79.550003,81.339996,52.358780,98347000
2011-12-10,80.730003,81.809998,78.660004,80.160004,51.599201,115074400
2011-12-17,80.239998,85.230003,79.379997,85.220001,54.856350,86457100
2011-12-24,84.970001,85.629997,84.010002,84.760002,54.560234,43549400
2011-12-31,85.970001,86.669998,84.919998,85.120003,54.791965,70432600
2012-01-07,85.000000,86.209999,83.820000,84.879997,54.637486,72485200
2012-01-14,85.750000,87.489998,84.959999,87.489998,56.317547,67985900
2012-01-21,87.500000,87.940002,85.769997,85.830002,55.249020,77549400
2012-01-28,85.269997,85.500000,83.190002,84.919998,54.663231,101524800
2012-02-04,84.870003,86.440002,83.349998,83.800003,53.942291,77984200
2012-02-11,84.339996,86.120003,83.849998,85.620003,55.415478,69714000
2012-02-18,86.040001,87.470001,86.040001,87.339996,56.528706,50636200
2012-02-25,87.150002,87.830002,85.849998,86.330002,55.875008,69916200
2012-03-03,86.169998,87.089996,84.050003,84.300003,54.561161,80153200
2012-03-10,84.500000,86.930000,84.129997,86.440002,55.946201,97569500
2012-03-17,86.080002,87.180000,85.019997,85.550003,55.370182,65038700
2012-03-24,86.180000,87.250000,84.910004,86.730003,56.133892,72169300
2012-03-31,86.599998,87.669998,84.349998,84.820000,54.897705,60635700
2012-04-07,83.980003,84.360001,81.879997,82.949997,53.687408,75999600
2012-04-14,83.239998,86.050003,83.129997,85.300003,55.208389,77922000
2012-04-21,84.529999,87.180000,84.389999,86.080002,55.713207,73941800
2012-04-28,85.959999,87.519997,84.400002,84.570000,54.735886,61715100
2012-05-05,84.290001,84.790001,82.540001,83.099998,53.784462,74340800
2012-05-12,82.269997,83.150002,81.029999,81.470001,53.092751,82913200
2012-05-19,81.419998,82.959999,79.959999,82.080002,53.490288,71972700
2012-05-26,82.639999,82.639999,77.470001,77.919998,50.779278,97349700
